ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.rendimiento30	rendimiento30	1591122628344	 	3.3.1
REQUEST	889		Logged	1591122692470	1591122709948	OK	 
REQUEST	1257		Login	1591122691962	1591122709948	OK	 
REQUEST	1254		Login	1591122691962	1591122709951	OK	 
REQUEST	557		List Products	1591122691211	1591122709954	OK	 
REQUEST	1564		Home	1591122691963	1591122710020	OK	 
REQUEST	1259		Login	1591122692232	1591122710020	OK	 
REQUEST	1263		Login	1591122692232	1591122710022	OK	 
REQUEST	1231		Login	1591122691812	1591122710023	OK	 
REQUEST	1552		Home	1591122691475	1591122710024	OK	 
REQUEST	328		Create product	1591122692162	1591122710025	OK	 
REQUEST	368		Create product	1591122692082	1591122710026	OK	 
REQUEST	102		Create Product Redirect 1	1591122682381	1591122710026	OK	 
REQUEST	1553		Home	1591122691522	1591122710028	OK	 
REQUEST	537		request_4	1591122709947	1591122710030	OK	 
USER	rendimiento30	2014	START	1591122710040	1591122710040
USER	rendimiento30	2015	START	1591122710041	1591122710041
USER	rendimiento30	2016	START	1591122710042	1591122710042
REQUEST	1562		Home	1591122691873	1591122710053	OK	 
USER	rendimiento30	2017	START	1591122710080	1591122710080
REQUEST	1234		Login	1591122691811	1591122710087	OK	 
REQUEST	360		List Products	1591122687103	1591122710099	OK	 
REQUEST	762		Logged	1591122682997	1591122710099	OK	 
REQUEST	1239		Login	1591122691812	1591122710143	OK	 
REQUEST	1551		Home	1591122691430	1591122710144	OK	 
REQUEST	1235		Login	1591122691812	1591122710147	OK	 
REQUEST	227		Create Product	1591122687979	1591122710148	OK	 
REQUEST	1261		Login	1591122692232	1591122710148	OK	 
REQUEST	291		Create Product	1591122688058	1591122710148	OK	 
REQUEST	1555		Home	1591122691611	1591122710148	OK	 
REQUEST	477		Logged Redirect 1	1591122691659	1591122710150	OK	 
REQUEST	1557		Home	1591122691669	1591122710151	OK	 
REQUEST	1565		Home	1591122691990	1591122710151	OK	 
REQUEST	1573		Home	1591122692377	1591122710152	OK	 
USER	rendimiento30	2018	START	1591122710151	1591122710151
REQUEST	1572		Home	1591122692272	1591122710152	OK	 
REQUEST	1260		Login	1591122692233	1591122710153	OK	 
REQUEST	420		Logged Redirect 1	1591122691965	1591122710154	OK	 
REQUEST	1574		Home	1591122692378	1591122710154	OK	 
REQUEST	476		Logged Redirect 1	1591122691745	1591122710154	OK	 
REQUEST	598		request_4	1591122709944	1591122710154	OK	 
REQUEST	1252		Login	1591122691962	1591122710155	OK	 
REQUEST	1566		Home	1591122692030	1591122710157	OK	 
REQUEST	1246		Login	1591122691961	1591122710159	OK	 
REQUEST	1570		Home	1591122692192	1591122710165	OK	 
REQUEST	1250		Login	1591122691962	1591122710165	OK	 
REQUEST	1258		Login	1591122692102	1591122710166	OK	 
REQUEST	554		request_4	1591122710052	1591122710166	OK	 
REQUEST	833		Logged	1591122688073	1591122710099	OK	 
REQUEST	1561		Home	1591122691834	1591122710185	OK	 
REQUEST	761		Logged	1591122682942	1591122710186	OK	 
REQUEST	1249		Login	1591122691962	1591122710186	OK	 
REQUEST	1273		Login	1591122692233	1591122710187	OK	 
REQUEST	1569		Home	1591122692152	1591122710188	OK	 
REQUEST	1577		Home	1591122692471	1591122710188	OK	 
REQUEST	557		request_4	1591122710147	1591122710218	OK	 
USER	rendimiento30	2019	START	1591122710238	1591122710238
USER	rendimiento30	2020	START	1591122710238	1591122710238
USER	rendimiento30	2021	START	1591122710241	1591122710241
REQUEST	1240		Login	1591122692233	1591122710259	OK	 
REQUEST	1264		Login	1591122692233	1591122710259	OK	 
REQUEST	1272		Login	1591122692233	1591122710259	OK	 
REQUEST	1560		Home	1591122691789	1591122710260	OK	 
REQUEST	174		List Products	1591122684217	1591122710286	OK	 
USER	rendimiento30	2022	START	1591122710320	1591122710320
USER	rendimiento30	2023	START	1591122710321	1591122710321
REQUEST	748		Logged Redirect 1	1591122691963	1591122710321	OK	 
REQUEST	1267		Login	1591122692232	1591122710321	OK	 
REQUEST	1243		Login	1591122691961	1591122710323	OK	 
REQUEST	372		Create product	1591122691962	1591122710323	OK	 
REQUEST	1563		Home	1591122691926	1591122710323	OK	 
REQUEST	1575		Home	1591122692445	1591122710324	OK	 
REQUEST	1244		Login	1591122691962	1591122710324	OK	 
REQUEST	1568		Home	1591122692112	1591122710324	OK	 
REQUEST	1268		Login	1591122692233	1591122710324	OK	 
REQUEST	256		List Products	1591122692132	1591122710325	OK	 
REQUEST	296		Create Product	1591122692152	1591122710325	OK	 
REQUEST	1233		Login	1591122691812	1591122710325	OK	 
REQUEST	1232		Login	1591122692233	1591122710325	OK	 
REQUEST	640		Logged Redirect 1	1591122691797	1591122710326	OK	 
REQUEST	159		Create Product	1591122677800	1591122710326	OK	 
REQUEST	1274		Login	1591122692470	1591122710326	OK	 
REQUEST	1248		Login	1591122692233	1591122710326	OK	 
REQUEST	1576		Home	1591122692447	1591122710326	OK	 
REQUEST	858		Logged	1591122691428	1591122710327	OK	 
REQUEST	360		request_4	1591122710258	1591122710327	OK	 
REQUEST	882		Logged	1591122692445	1591122710327	OK	 
REQUEST	1242		Login	1591122691961	1591122710327	OK	 
REQUEST	613		List Products	1591122692182	1591122710328	OK	 
USER	rendimiento30	2024	START	1591122710378	1591122710378
USER	rendimiento30	145	END	1591122635188	1591122710378
REQUEST	318		Create Product	1591122692445	1591122710386	OK	 
REQUEST	1230		Login	1591122691812	1591122710387	OK	 
REQUEST	1238		Login	1591122691961	1591122710387	OK	 
REQUEST	1262		Login	1591122692470	1591122710388	OK	 
REQUEST	885		Logged	1591122692152	1591122710388	OK	 
REQUEST	1270		Login	1591122692470	1591122710388	OK	 
REQUEST	1237		Login	1591122691811	1591122710388	OK	 
REQUEST	1550		Home	1591122691429	1591122710389	OK	 
REQUEST	1245		Login	1591122691961	1591122710389	OK	 
REQUEST	1549		Home	1591122691428	1591122710389	OK	 
USER	rendimiento30	2025	START	1591122710409	1591122710409
REQUEST	1559		Home	1591122691749	1591122710434	OK	 
REQUEST	543		List Products	1591122684420	1591122710443	OK	 
REQUEST	613		request_4	1591122710387	1591122710524	OK	 
USER	rendimiento30	2026	START	1591122710536	1591122710536
USER	rendimiento30	2027	START	1591122710543	1591122710543
USER	rendimiento30	2028	START	1591122710543	1591122710543
USER	rendimiento30	343	END	1591122643119	1591122710545
USER	rendimiento30	11	END	1591122629858	1591122710555
REQUEST	65		Create Product Redirect 1	1591122684722	1591122710606	OK	 
USER	rendimiento30	2029	START	1591122710642	1591122710642
REQUEST	1558		Home	1591122691709	1591122710648	OK	 
USER	rendimiento30	2030	START	1591122710649	1591122710649
USER	rendimiento30	2031	START	1591122710655	1591122710655
REQUEST	1247		Login	1591122691962	1591122710659	OK	 
REQUEST	285		List Products	1591122684782	1591122710705	OK	 
USER	rendimiento30	2033	START	1591122710756	1591122710756
USER	rendimiento30	2032	START	1591122710756	1591122710756
REQUEST	174		request_4	1591122710384	1591122710757	OK	 
REQUEST	543		request_4	1591122710657	1591122710758	OK	 
REQUEST	367		Create Product	1591122691739	1591122710758	OK	 
REQUEST	524		List Products	1591122692378	1591122710816	OK	 
REQUEST	223		List Products	1591122672906	1591122710851	OK	 
USER	rendimiento30	2034	START	1591122710854	1591122710854
USER	rendimiento30	2035	START	1591122710855	1591122710855
USER	rendimiento30	2036	START	1591122710855	1591122710855
REQUEST	491		List Products	1591122687462	1591122710903	OK	 
REQUEST	223		request_4	1591122710852	1591122710971	OK	 
REQUEST	206		Create product	1591122692584	1591122710971	OK	 
USER	rendimiento30	2037	START	1591122710972	1591122710972
USER	rendimiento30	2039	START	1591122710973	1591122710973
USER	rendimiento30	2038	START	1591122710973	1591122710973
REQUEST	1265		Login	1591122692233	1591122710976	OK	 
REQUEST	122		Create Product Redirect 1	1591122687873	1591122710980	OK	 
REQUEST	224		Create Product	1591122685046	1591122710980	OK	 
REQUEST	1256		Login	1591122692233	1591122710984	OK	 
REQUEST	509		List Products	1591122684789	1591122711056	OK	 
USER	rendimiento30	2041	START	1591122711056	1591122711056
USER	rendimiento30	188	END	1591122636928	1591122711053
USER	rendimiento30	2040	START	1591122711053	1591122711053
REQUEST	1548		Home	1591122691426	1591122711066	OK	 
REQUEST	1556		Home	1591122691629	1591122711068	OK	 
REQUEST	753		Logged Redirect 1	1591122692626	1591122711147	OK	 
REQUEST	552		List Products	1591122684504	1591122711147	OK	 
USER	rendimiento30	2042	START	1591122711147	1591122711147
USER	rendimiento30	2043	START	1591122711147	1591122711147
REQUEST	716		Logged Redirect 1	1591122692690	1591122711197	OK	 
REQUEST	705		Logged Redirect 1	1591122692636	1591122711197	OK	 
REQUEST	1580		Home	1591122692737	1591122711197	OK	 
USER	rendimiento30	2044	START	1591122711198	1591122711198
REQUEST	647		Logged Redirect 1	1591122692635	1591122711199	OK	 
REQUEST	175		Create Product	1591122685094	1591122711200	OK	 
REQUEST	589		List Products	1591122692222	1591122711207	OK	 
USER	rendimiento30	2045	START	1591122711217	1591122711217
REQUEST	675		Logged Redirect 1	1591122692726	1591122711224	OK	 
REQUEST	731		Logged Redirect 1	1591122692637	1591122711224	OK	 
REQUEST	1579		Home	1591122692591	1591122711225	OK	 
REQUEST	1578		Home	1591122692586	1591122711225	OK	 
REQUEST	232		Create Product	1591122684490	1591122711232	OK	 
REQUEST	760		Logged Redirect 1	1591122692637	1591122711232	OK	 
REQUEST	584		request_4	1591122708505	1591122711233	OK	 
USER	rendimiento30	2046	START	1591122711271	1591122711271
REQUEST	437		List Products	1591122688343	1591122711285	OK	 
REQUEST	552		request_4	1591122711231	1591122711297	OK	 
USER	rendimiento30	2047	START	1591122711319	1591122711319
USER	rendimiento30	2048	START	1591122711329	1591122711329
USER	rendimiento30	2049	START	1591122711378	1591122711378
USER	rendimiento30	2050	START	1591122711414	1591122711414
REQUEST	509		request_4	1591122711207	1591122711455	OK	 
REQUEST	589		request_4	1591122711281	1591122711470	OK	 
REQUEST	437		request_4	1591122711396	1591122711471	OK	 
USER	rendimiento30	2051	START	1591122711475	1591122711475
USER	rendimiento30	2052	START	1591122711501	1591122711501
USER	rendimiento30	2053	START	1591122711530	1591122711530
USER	rendimiento30	2054	START	1591122711571	1591122711571
USER	rendimiento30	2055	START	1591122711611	1591122711611
USER	rendimiento30	2056	START	1591122711651	1591122711651
USER	rendimiento30	2057	START	1591122711691	1591122711691
USER	rendimiento30	2058	START	1591122711745	1591122711745
USER	rendimiento30	2059	START	1591122711779	1591122711779
USER	rendimiento30	83	END	1591122632728	1591122711779
USER	rendimiento30	2060	START	1591122711813	1591122711813
USER	rendimiento30	2061	START	1591122711850	1591122711850
USER	rendimiento30	2062	START	1591122711921	1591122711921
USER	rendimiento30	2063	START	1591122711941	1591122711941
USER	rendimiento30	2064	START	1591122711983	1591122711983
USER	rendimiento30	2065	START	1591122712009	1591122712009
REQUEST	655		Logged	1591122674728	1591122712028	OK	 
REQUEST	655		Logged Redirect 1	1591122712028	1591122712029	OK	 
USER	rendimiento30	2066	START	1591122712065	1591122712065
USER	rendimiento30	2067	START	1591122712109	1591122712109
REQUEST	663		Logged	1591122674728	1591122712131	OK	 
USER	rendimiento30	2068	START	1591122712151	1591122712151
USER	rendimiento30	2069	START	1591122712187	1591122712187
REQUEST	596		List Products	1591122688630	1591122712214	OK	 
REQUEST	697		Logged	1591122678579	1591122712219	OK	 
REQUEST	1581		Home	1591122692740	1591122712226	OK	 
REQUEST	1582		Home	1591122692740	1591122712226	OK	 
REQUEST	1583		Home	1591122692741	1591122712228	OK	 
REQUEST	504		Logged Redirect 1	1591122692787	1591122712230	OK	 
REQUEST	657		Logged Redirect 1	1591122692787	1591122712232	OK	 
REQUEST	570		Logged Redirect 1	1591122692849	1591122712234	OK	 
USER	rendimiento30	2070	START	1591122712246	1591122712246
USER	rendimiento30	2071	START	1591122712255	1591122712255
REQUEST	432		List Products	1591122688519	1591122712265	OK	 
REQUEST	401		List Products	1591122692879	1591122712297	OK	 
USER	rendimiento30	2072	START	1591122712319	1591122712319
REQUEST	101		Create Product Redirect 1	1591122684675	1591122712328	OK	 
REQUEST	596		request_4	1591122712291	1591122712360	OK	 
REQUEST	262		List Products	1591122688514	1591122712382	OK	 
REQUEST	432		request_4	1591122712318	1591122712383	OK	 
REQUEST	112		Create Product	1591122678996	1591122712388	OK	 
REQUEST	147		Create Product	1591122678674	1591122712388	OK	 
REQUEST	1584		Home	1591122692880	1591122712391	OK	 
USER	rendimiento30	2073	START	1591122712428	1591122712428
USER	rendimiento30	283	END	1591122640733	1591122712428
USER	rendimiento30	2074	START	1591122712430	1591122712430
USER	rendimiento30	2075	START	1591122712430	1591122712430
USER	rendimiento30	2077	START	1591122712479	1591122712479
USER	rendimiento30	2076	START	1591122712479	1591122712479
USER	rendimiento30	2078	START	1591122712525	1591122712525
REQUEST	262		request_4	1591122712419	1591122712549	OK	 
USER	rendimiento30	2079	START	1591122712559	1591122712559
USER	rendimiento30	2080	START	1591122712600	1591122712600
REQUEST	270		List Products	1591122684927	1591122712622	OK	 
REQUEST	76		Create Product	1591122688744	1591122712623	OK	 
REQUEST	720		Logged	1591122682464	1591122712625	OK	 
REQUEST	1585		Home	1591122692883	1591122712628	OK	 
REQUEST	1586		Home	1591122692884	1591122712630	OK	 
REQUEST	1588		Home	1591122692947	1591122712634	OK	 
REQUEST	482		Create product	1591122693019	1591122712637	OK	 
REQUEST	378		Create product	1591122693021	1591122712639	OK	 
REQUEST	1589		Home	1591122693021	1591122712643	OK	 
REQUEST	1587		Home	1591122692946	1591122712645	OK	 
REQUEST	1592		Home	1591122693149	1591122712649	OK	 
REQUEST	1591		Home	1591122693149	1591122712651	OK	 
REQUEST	1593		Home	1591122693151	1591122712653	OK	 
USER	rendimiento30	136	END	1591122634828	1591122712656
USER	rendimiento30	2081	START	1591122712656	1591122712656
USER	rendimiento30	362	END	1591122643883	1591122712662
REQUEST	123		Create Product Redirect 1	1591122688755	1591122712663	OK	 
REQUEST	1594		Home	1591122693237	1591122712681	OK	 
REQUEST	1590		Home	1591122693021	1591122712683	OK	 
REQUEST	1598		Home	1591122693369	1591122712703	OK	 
REQUEST	411		List Products	1591122684503	1591122712717	OK	 
USER	rendimiento30	2082	START	1591122712724	1591122712724
USER	rendimiento30	2083	START	1591122712728	1591122712728
REQUEST	270		request_4	1591122712681	1591122712748	OK	 
REQUEST	644		List Products	1591122692883	1591122712758	OK	 
REQUEST	63		Create Product	1591122684220	1591122712759	OK	 
REQUEST	1599		Home	1591122693384	1591122712762	OK	 
REQUEST	654		Logged Redirect 1	1591122693321	1591122712765	OK	 
REQUEST	1597		Home	1591122693321	1591122712769	OK	 
USER	rendimiento30	2084	START	1591122712783	1591122712783
REQUEST	1596		Home	1591122693318	1591122712795	OK	 
REQUEST	1595		Home	1591122693238	1591122712802	OK	 
USER	rendimiento30	2085	START	1591122712829	1591122712829
USER	rendimiento30	2086	START	1591122712844	1591122712844
REQUEST	411		request_4	1591122712802	1591122712861	OK	 
USER	rendimiento30	2087	START	1591122712901	1591122712901
REQUEST	337		List Products	1591122691689	1591122712970	OK	 
USER	rendimiento30	2088	START	1591122713015	1591122713015
USER	rendimiento30	2089	START	1591122713021	1591122713021
USER	rendimiento30	2090	START	1591122713021	1591122713021
REQUEST	610		List Products	1591122688744	1591122713049	OK	 
REQUEST	644		request_4	1591122712793	1591122713052	OK	 
REQUEST	711		Logged	1591122682524	1591122713066	OK	 
REQUEST	763		Logged Redirect 1	1591122693499	1591122713069	OK	 
REQUEST	337		request_4	1591122713023	1591122713090	OK	 
REQUEST	213		List Products	1591122688517	1591122713124	OK	 
USER	rendimiento30	67	END	1591122632089	1591122713159
USER	rendimiento30	2091	START	1591122713161	1591122713161
USER	rendimiento30	2092	START	1591122713164	1591122713164
USER	rendimiento30	2093	START	1591122713166	1591122713166
USER	rendimiento30	2094	START	1591122713168	1591122713168
REQUEST	279		List Products	1591122688867	1591122713213	OK	 
REQUEST	213		request_4	1591122713160	1591122713222	OK	 
REQUEST	689		Logged	1591122676935	1591122713234	OK	 
REQUEST	202		Create Product Redirect 1	1591122688874	1591122713251	OK	 
REQUEST	143		Create Product	1591122682997	1591122713259	OK	 
USER	rendimiento30	2097	START	1591122713287	1591122713287
USER	rendimiento30	2095	START	1591122713287	1591122713287
USER	rendimiento30	2096	START	1591122713287	1591122713287
REQUEST	108		Create Product Redirect 1	1591122692688	1591122713306	OK	 
REQUEST	769		Logged Redirect 1	1591122693443	1591122713311	OK	 
REQUEST	334		Create product	1591122693368	1591122713319	OK	 
REQUEST	199		Create product	1591122693515	1591122713324	OK	 
REQUEST	1601		Home	1591122693511	1591122713327	OK	 
REQUEST	279		request_4	1591122713258	1591122713328	OK	 
REQUEST	1602		Home	1591122693513	1591122713330	OK	 
REQUEST	1603		Home	1591122693513	1591122713332	OK	 
REQUEST	421		List Products	1591122691768	1591122713341	OK	 
REQUEST	1281		Login	1591122693602	1591122713399	OK	 
REQUEST	1289		Login	1591122693643	1591122713400	OK	 
USER	rendimiento30	2098	START	1591122713400	1591122713400
USER	rendimiento30	2099	START	1591122713401	1591122713401
REQUEST	767		Logged Redirect 1	1591122693600	1591122713402	OK	 
REQUEST	1607		Home	1591122693681	1591122713403	OK	 
